datetime;Additional Energy Export;has_image
2024-02-14 22:10:00;0.0;False
2024-02-14 22:20:00;0.0;False
2024-02-14 22:30:00;0.0;False
2024-02-14 22:40:00;0.0;False
2024-02-14 22:50:00;0.0;False
2024-02-14 23:00:00;0.0;False
2024-02-14 23:10:00;0.0;False
2024-02-14 23:20:00;0.0;False
2024-02-14 23:30:00;0.0;False
2024-02-14 23:40:00;0.0;False
2024-02-14 23:50:00;0.0;False
2024-02-15 00:00:00;0.0;False
2024-02-15 00:10:00;0.0;False
2024-02-15 00:20:00;0.0;False
2024-02-15 00:30:00;0.0;False
2024-02-15 00:40:00;0.0;False
2024-02-15 00:50:00;0.0;False
2024-02-15 01:00:00;0.0;False
2024-02-15 01:10:00;0.0;False
2024-02-15 01:20:00;0.0;False
2024-02-15 01:30:00;0.0;False
2024-02-15 01:40:00;0.0;False
2024-02-15 01:50:00;0.0;False
2024-02-15 02:00:00;0.0;False
2024-02-15 02:10:00;0.0;False
2024-02-15 02:20:00;0.0;False
2024-02-15 02:30:00;0.0;False
2024-02-15 02:40:00;0.0;False
2024-02-15 02:50:00;0.0;False
2024-02-15 03:00:00;0.0;False
2024-02-15 03:10:00;0.0;False
2024-02-15 03:20:00;0.0;False
2024-02-15 03:30:00;0.0;False
2024-02-15 03:40:00;0.0;False
2024-02-15 03:50:00;0.0;False
2024-02-15 04:00:00;0.0;False
2024-02-15 04:10:00;0.0;False
2024-02-15 04:20:00;0.0;False
2024-02-15 04:30:00;0.0;False
2024-02-15 04:40:00;0.0;False
2024-02-15 04:50:00;0.0;False
2024-02-15 05:00:00;0.0;False
2024-02-15 05:10:00;0.0;False
2024-02-15 05:20:00;0.0;False
2024-02-15 05:30:00;0.0;False
2024-02-15 05:40:00;0.0;False
2024-02-15 05:50:00;0.0;False
2024-02-15 06:00:00;0.0;False
2024-02-15 06:10:00;0.0;False
2024-02-15 06:20:00;0.0;False
2024-02-15 06:30:00;0.0;False
2024-02-15 06:40:00;0.0;False
2024-02-15 06:50:00;0.0;False
2024-02-15 07:00:00;0.0;False
2024-02-15 07:10:00;0.0;False
2024-02-15 07:20:00;0.0;False
2024-02-15 07:30:00;0.0;True
2024-02-15 07:40:00;0.0;True
2024-02-15 07:50:00;0.8293333326776823;True
2024-02-15 08:00:00;2.4879999980330467;True
2024-02-15 08:10:00;20.631333333750565;True
2024-02-15 08:20:00;46.29133333514135;True
2024-02-15 08:30:00;79.46800000220537;True
2024-02-15 08:40:00;173.9086666678389;True
2024-02-15 08:50:00;236.9670000001788;True
2024-02-15 09:00:00;268.64299999922514;True
2024-02-15 09:10:00;354.4629999970396;True
2024-02-15 09:20:00;658.0416666641831;True
2024-02-15 09:30:00;1179.3790000006557;True
2024-02-15 09:40:00;1295.441000002126;True
2024-02-15 09:50:00;1428.0590000003576;True
2024-02-15 10:00:00;1577.2329999953508;True
2024-02-15 10:10:00;1778.2076666653156;True
2024-02-15 10:20:00;1898.677666666607;True
2024-02-15 10:30:00;1938.642999999225;True
2024-02-15 10:40:00;2147.3136666690307;True
2024-02-15 10:50:00;2266.2303333356977;True
2024-02-15 11:00:00;2295.392999999225;True
2024-02-15 11:10:00;2473.9243333314857;True
2024-02-15 11:20:00;2644.0783333331347;True
2024-02-15 11:30:00;2805.8550000041723;True
2024-02-15 11:40:00;2382.523666664958;True
2024-02-15 11:50:00;2013.794666665296;True
2024-02-15 12:00:00;1699.6680000051856;True
2024-02-15 12:10:00;2503.723333331446;True
2024-02-15 12:20:00;2761.4283333296576;True
2024-02-15 12:30:00;2472.782999999821;True
2024-02-15 12:40:00;2322.8670000011725;True
2024-02-15 12:50:00;2127.966666668654;True
2024-02-15 13:00:00;1888.082000002265;True
2024-02-15 13:10:00;1607.2313333352406;True
2024-02-15 13:20:00;1493.886666667958;True
2024-02-15 13:30:00;1548.0480000004172;True
2024-02-15 13:40:00;1686.7526666646202;True
2024-02-15 13:50:00;1784.4279999981322;True
2024-02-15 14:00:00;1841.0740000009537;True
2024-02-15 14:10:00;1972.4120000004768;True
2024-02-15 14:20:00;2087.4786666656537;True
2024-02-15 14:30:00;2186.273999996484;True
2024-02-15 14:40:00;2125.64999999851;True
2024-02-15 14:50:00;1899.648333333433;True
2024-02-15 15:00:00;1508.2690000012517;True
2024-02-15 15:10:00;1245.8683333372076;True
2024-02-15 15:20:00;1063.3406666691103;True
2024-02-15 15:30:00;960.6859999969602;True
2024-02-15 15:40:00;767.0900000010927;True
2024-02-15 15:50:00;599.9133333340287;True
2024-02-15 16:00:00;459.15599999576807;True
2024-02-15 16:10:00;424.1726666664084;True
2024-02-15 16:20:00;361.478333334128;True
2024-02-15 16:30:00;271.0729999989271;True
2024-02-15 16:40:00;209.0869999974966;True
2024-02-15 16:50:00;149.95499999821186;True
2024-02-15 17:00:00;93.67700000107288;True
2024-02-15 17:10:00;48.41966666777928;True
2024-02-15 17:20:00;17.194000000754993;True
2024-02-15 17:30:00;0.0;True
2024-02-15 17:40:00;0.0;True
2024-02-15 17:50:00;0.0;False
2024-02-15 18:00:00;0.0;False
2024-02-15 18:10:00;0.0;False
2024-02-15 18:20:00;0.0;False
2024-02-15 18:30:00;0.0;False
2024-02-15 18:40:00;0.0;False
2024-02-15 18:50:00;0.0;False
2024-02-15 19:00:00;0.0;False
2024-02-15 19:10:00;0.0;False
2024-02-15 19:20:00;0.0;False
2024-02-15 19:30:00;0.0;False
2024-02-15 19:40:00;0.0;False
2024-02-15 19:50:00;0.0;False
2024-02-15 20:00:00;0.0;False
2024-02-15 20:10:00;0.0;False
2024-02-15 20:20:00;0.0;False
2024-02-15 20:30:00;0.0;False
2024-02-15 20:40:00;0.0;False
2024-02-15 20:50:00;0.0;False
2024-02-15 21:00:00;0.0;False
2024-02-15 21:10:00;0.0;False
2024-02-15 21:20:00;0.0;False
2024-02-15 21:30:00;0.0;False
2024-02-15 21:40:00;0.0;False
2024-02-15 21:50:00;0.0;False
2024-02-15 22:00:00;0.0;False
2024-02-15 22:10:00;0.0;False
2024-02-15 22:20:00;0.0;False
2024-02-15 22:30:00;0.0;False
2024-02-15 22:40:00;0.0;False
2024-02-15 22:50:00;0.0;False
2024-02-15 23:00:00;0.0;False
2024-02-15 23:10:00;0.0;False
2024-02-15 23:20:00;0.0;False
2024-02-15 23:30:00;0.0;False
2024-02-15 23:40:00;0.0;False
2024-02-15 23:50:00;0.0;False
2024-02-16 00:00:00;0.0;False
2024-02-16 00:10:00;0.0;False
2024-02-16 00:20:00;0.0;False
2024-02-16 00:30:00;0.0;False
2024-02-16 00:40:00;0.0;False
2024-02-16 00:50:00;0.0;False
2024-02-16 01:00:00;0.0;False
2024-02-16 01:10:00;0.0;False
2024-02-16 01:20:00;0.0;False
2024-02-16 01:30:00;0.0;False
2024-02-16 01:40:00;0.0;False
2024-02-16 01:50:00;0.0;False
2024-02-16 02:00:00;0.0;False
2024-02-16 02:10:00;0.0;False
2024-02-16 02:20:00;0.0;False
2024-02-16 02:30:00;0.0;False
2024-02-16 02:40:00;0.0;False
2024-02-16 02:50:00;0.0;False
2024-02-16 03:00:00;0.0;False
2024-02-16 03:10:00;0.0;False
2024-02-16 03:20:00;0.0;False
2024-02-16 03:30:00;0.0;False
2024-02-16 03:40:00;0.0;False
2024-02-16 03:50:00;0.0;False
2024-02-16 04:00:00;0.0;False
2024-02-16 04:10:00;0.0;False
2024-02-16 04:20:00;0.0;False
2024-02-16 04:30:00;0.0;False
2024-02-16 04:40:00;0.0;False
2024-02-16 04:50:00;0.0;False
2024-02-16 05:00:00;0.0;False
2024-02-16 05:10:00;0.0;False
2024-02-16 05:20:00;0.0;False
2024-02-16 05:30:00;0.0;False
2024-02-16 05:40:00;0.0;False
2024-02-16 05:50:00;0.0;False
2024-02-16 06:00:00;0.0;False
2024-02-16 06:10:00;0.0;False
2024-02-16 06:20:00;0.0;False
2024-02-16 06:30:00;0.0;False
2024-02-16 06:40:00;0.0;False
2024-02-16 06:50:00;0.0;False
2024-02-16 07:00:00;0.0;False
2024-02-16 07:10:00;0.0;False
2024-02-16 07:20:00;0.0;False
2024-02-16 07:30:00;0.0;True
2024-02-16 07:40:00;0.3413333346446355;True
2024-02-16 07:50:00;14.293333334227404;True
2024-02-16 08:00:00;41.8559999987483;True
2024-02-16 08:10:00;64.13066666573286;True
2024-02-16 08:20:00;91.625;True
2024-02-16 08:30:00;124.33900000154972;True
2024-02-16 08:40:00;196.80566666523617;True
2024-02-16 08:50:00;233.6743333314856;True
2024-02-16 09:00:00;234.945000000298;True
2024-02-16 09:10:00;215.83633333692947;True
2024-02-16 09:20:00;276.6173333351811;True
2024-02-16 09:30:00;417.2879999950528;True
2024-02-16 09:40:00;937.9713333323598;True
2024-02-16 09:50:00;1413.455666668713;True
2024-02-16 10:00:00;1843.7410000041127;True
2024-02-16 10:10:00;1858.639666664104;True
2024-02-16 10:20:00;1867.1239999979732;True
2024-02-16 10:30:00;1869.194000005722;True
2024-02-16 10:40:00;1374.6346666663885;True
2024-02-16 10:50:00;1188.28599999845;True
2024-02-16 11:00:00;1310.1480000019071;True
2024-02-16 11:10:00;1977.4053333352008;True
2024-02-16 11:20:00;2387.390333332122;True
2024-02-16 11:30:00;2540.1029999926686;True
2024-02-16 11:40:00;1698.9636666650572;True
2024-02-16 11:50:00;1386.0056666682165;True
2024-02-16 12:00:00;1601.2290000021458;True
2024-02-16 12:10:00;1519.3716666698456;True
2024-02-16 12:20:00;1437.2243333334725;True
2024-02-16 12:30:00;1354.7869999930265;True
2024-02-16 12:40:00;1451.0963333323598;True
2024-02-16 12:50:00;1369.0156666686137;True
2024-02-16 13:00:00;1108.545000001788;True
2024-02-16 13:10:00;1284.961000000437;True
2024-02-16 13:20:00;1175.05366666615;True
2024-02-16 13:30:00;778.8229999989271;True
2024-02-16 13:40:00;769.7569999992847;True
2024-02-16 13:50:00;845.1903333341082;True
2024-02-16 14:00:00;1005.1230000033976;True
2024-02-16 14:10:00;1214.9550000006957;True
2024-02-16 14:20:00;1351.824333332479;True
2024-02-16 14:30:00;1415.7309999987483;True
2024-02-16 14:40:00;1321.9783333316448;True
2024-02-16 14:50:00;1366.470999998351;True
2024-02-16 15:00:00;1549.2089999988675;True
2024-02-16 15:10:00;1538.1070000007746;True
2024-02-16 15:20:00;1631.2340000023444;True
2024-02-16 15:30:00;1828.5900000035765;True
2024-02-16 15:40:00;1715.6720000008745;True
2024-02-16 15:50:00;1429.6083333318431;True
2024-02-16 16:00:00;970.3989999964832;True
2024-02-16 16:10:00;656.5056666657329;True
2024-02-16 16:20:00;443.5420000006755;True
2024-02-16 16:30:00;331.5080000013113;True
2024-02-16 16:40:00;304.77533333500224;True
2024-02-16 16:50:00;255.7390000000596;False
2024-02-16 17:00:00;184.39899999648333;True
2024-02-16 17:10:00;82.5823333337903;True
2024-02-16 17:20:00;21.116000001629192;True
2024-02-16 17:30:00;0.0;True
2024-02-16 17:40:00;0.0;False
2024-02-16 17:50:00;0.0;False
2024-02-16 18:00:00;0.0;False
2024-02-16 18:10:00;0.0;False
2024-02-16 18:20:00;0.0;False
2024-02-16 18:30:00;0.0;False
2024-02-16 18:40:00;0.0;False
2024-02-16 18:50:00;0.0;False
2024-02-16 19:00:00;0.0;False
2024-02-16 19:10:00;0.0;False
2024-02-16 19:20:00;0.0;False
2024-02-16 19:30:00;0.0;False
